ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,EVENT_VALIDITY,CAUSE_CODE,FOCAL_DEPTH,PRIMARY_MAGNITUDE,COUNTRY,STATE,LOCATION_NAME,LATITUDE,LONGITUDE,REGION_CODE,MAXIMUM_WATER_HEIGHT,ABE,IIDA,SOLOVIEV,WARNING_STATUS,DEATHS,DEATHS_DESCRIPTION,MISSING,MISSING_DESCRIPTION,INJURIES,INJURIES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS,DAMAGE_DESCRIPTION,HOUSES_DESTROYED,HOUSES_DESTROYED_DESCRIPTION,HOUSES_DAMAGED,HOUSES_DAMAGED_DESCRIPTION,TOTAL_DEATHS,TOTAL_DEATHS_DESCRIPTION,TOTAL_MISSING,TOTAL_MISSING_DESCRIPTION,TOTAL_INJURIES,TOTAL_INJURIES_DESCRIPTION,TOTAL_DAMAGE_MILLIONS_DOLLARS,TOTAL_DAMAGE_DESCRIPTION,TOTAL_HOUSES_DESTROYED,TOTAL_HOUSES_DESTROYED_DESCRIPTION,TOTAL_HOUSES_DAMAGED,TOTAL_HOUSES_DAMAGED_DESCRIPTION
2069.0,1974.0,10.0,17.0,,,,4.0,6.0,70.0,,PAPUA NEW GUINEA,,"RITTER ISLAND, PAPUA NEW GUINEA",-5.52,148.121,82.0,0.5,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2879.0,1975.0,4.0,27.0,18.0,5.0,,4.0,8.0,,,CANADA,BC,"KITIMAT INLET, BRITISH COLUMBIA",53.98,-128.68,88.0,4.1,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,
2567.0,1975.0,5.0,26.0,9.0,11.0,51.5,4.0,1.0,33.0,7.7,ATLANTIC OCEAN,,AZORES GIBRALTAR FRACTURE ZONE,35.997,-17.649,73.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2075.0,1975.0,6.0,10.0,13.0,47.0,14.5,4.0,1.0,15.0,7.0,RUSSIA,,S. KURIL ISLANDS,43.024,147.734,86.0,5.5,,2.3,2.0,,,,,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,
2076.0,1975.0,7.0,20.0,14.0,37.0,39.9,4.0,1.0,49.0,7.9,PAPUA NEW GUINEA,,SOLOMON SEA,-6.59,155.054,82.0,2.0,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,3.0,,2.0,,
2079.0,1975.0,10.0,31.0,8.0,28.0,2.6,4.0,1.0,50.0,7.6,PHILIPPINES,,PHILIPPINE TRENCH,12.54,125.993,84.0,3.0,,-0.7,-1.5,,1.0,1.0,,,,,,1.0,30.0,1.0,,,1.0,1.0,,,,,,1.0,30.0,1.0,,
2080.0,1975.0,11.0,29.0,14.0,47.0,40.9,4.0,3.0,2.0,7.7,USA,HI,HAWAII,19.451,-155.033,80.0,14.3,,3.0,3.0,,2.0,1.0,19.0,1.0,,,1.5,2.0,,,,,2.0,1.0,,,19.0,1.0,4.0,2.0,,,,
5661.0,1975.0,12.0,16.0,21.0,1.0,39.0,3.0,3.0,33.0,4.9,FIJI,,FIJI ISLANDS,-18.672,178.46400000000003,81.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081.0,1975.0,12.0,26.0,15.0,56.0,38.7,4.0,1.0,33.0,7.8,SAMOA,,SAMOA ISLANDS,-16.265,-172.467,81.0,0.38,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2083.0,1976.0,1.0,14.0,16.0,47.0,33.5,4.0,1.0,33.0,8.0,NEW ZEALAND,,KERMADEC ISLANDS,-28.427,-177.657,81.0,0.9,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2084.0,1976.0,1.0,21.0,10.0,5.0,24.1,4.0,1.0,41.0,7.0,RUSSIA,,S. KURIL ISLANDS,44.915,149.123,86.0,0.38,,-1.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2085.0,1976.0,2.0,4.0,9.0,1.0,43.4,4.0,1.0,5.0,7.5,GUATEMALA,,GUATEMALA,15.324000000000002,-89.101,74.0,0.12,,,,,,,,,,,,,,,,,23000.0,4.0,,,76000.0,4.0,2147.0,4.0,,,,
2086.0,1976.0,8.0,16.0,16.0,11.0,7.3,4.0,1.0,33.0,8.0,PHILIPPINES,,MORO GULF,6.2920000000000025,124.09,84.0,9.0,,2.3,2.5,,6800.0,4.0,6500.0,4.0,,,134.0,4.0,,,,,8000.0,4.0,,,10000.0,4.0,134.0,4.0,,,,
2088.0,1977.0,4.0,2.0,7.0,15.0,22.7,4.0,1.0,33.0,7.6,SAMOA,,SAMOA ISLANDS,-16.695999999999998,-172.095,81.0,0.08,,-3.3,-2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2089.0,1977.0,4.0,20.0,23.0,13.0,10.4,4.0,1.0,33.0,6.8,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.828,163.32299999999995,82.0,0.15,,-3.3,-1.0,,,,,,,,,,,,,,34.0,1.0,,,,,,3.0,,,,
2090.0,1977.0,4.0,21.0,4.0,24.0,9.6,4.0,1.0,33.0,8.1,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.965,160.731,82.0,0.04,,-3.3,-1.5,,,,,,,,,,,,,,18.0,1.0,,,1.0,1.0,,3.0,,,,
2091.0,1977.0,6.0,22.0,12.0,8.0,33.4,4.0,1.0,65.0,7.2,TONGA,,TONGA TRENCH,-22.878,-175.9,81.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092.0,1977.0,8.0,19.0,6.0,8.0,55.2,4.0,1.0,33.0,8.0,INDONESIA,,SUNDA ISLANDS,-11.085,118.464,60.0,15.0,,3.9,3.0,,189.0,3.0,75.0,2.0,,,1.2,2.0,,,,,189.0,3.0,,,75.0,2.0,1.2,2.0,,,,
2093.0,1977.0,8.0,20.0,,,,-1.0,1.0,,5.5,PAPUA NEW GUINEA,,ADMIRALTY ISLANDS,-1.1,146.2,82.0,0.5,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2094.0,1977.0,8.0,28.0,20.0,10.0,5.0,2.0,1.0,33.0,5.5,PAPUA NEW GUINEA,,ADMIRALTY ISLANDS,-1.081,146.23,82.0,0.6,,-0.7,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2095.0,1977.0,10.0,10.0,11.0,53.0,53.6,2.0,1.0,33.0,7.2,TONGA,,TONGA TRENCH,-25.856,-175.40599999999995,81.0,0.03,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2096.0,1978.0,1.0,14.0,3.0,24.0,39.0,4.0,1.0,,6.6,JAPAN,,TOKAIDO,34.809,139.259,85.0,0.35,,-0.7,,,,,,,,,,,,,,,25.0,1.0,,,129.0,3.0,,3.0,85.0,2.0,544.0,3.0
2097.0,1978.0,3.0,22.0,0.0,50.0,32.2,4.0,1.0,33.0,6.7,RUSSIA,,S. KURIL ISLANDS,44.026,149.002,86.0,0.07,,0.1,-2.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2569.0,1978.0,3.0,22.0,21.0,34.0,33.4,4.0,1.0,33.0,6.6,RUSSIA,,S. KURIL ISLANDS,44.14,149.029,86.0,0.05,,,-3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2099.0,1978.0,3.0,23.0,0.0,31.0,2.1,4.0,1.0,46.0,6.8,RUSSIA,,S. KURIL ISLANDS,44.209,148.971,86.0,0.17,,-2.3,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2101.0,1978.0,3.0,23.0,3.0,15.0,20.3,4.0,1.0,33.0,7.5,RUSSIA,,S. KURIL ISLANDS,44.932,148.439,86.0,0.3,,-2.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2103.0,1978.0,3.0,24.0,19.0,47.0,50.7,4.0,1.0,33.0,7.6,RUSSIA,,S. KURIL ISLANDS,44.244,148.862,86.0,0.65,,-1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2105.0,1978.0,6.0,12.0,8.0,14.0,26.4,4.0,1.0,44.0,7.7,JAPAN,,SANRIKU,38.19,142.03,85.0,0.6,,,0.5,,,,,,,,,,,,,,28.0,1.0,,,1000.0,4.0,865.0,4.0,,4.0,,
2106.0,1978.0,6.0,14.0,12.0,32.0,33.9,3.0,1.0,24.0,6.9,PHILIPPINES,,"MINDANAO ISLAND, PHILIPPINES",8.249,122.403,84.0,0.03,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2107.0,1978.0,6.0,20.0,20.0,3.0,21.0,2.0,1.0,3.0,6.4,GREECE,,"THESSALONIKI (SALONICA), GREECE",40.739,23.229,50.0,0.45,,,2.0,,,,,,,,,,,,,,50.0,1.0,,,,3.0,250.0,4.0,,,,
2913.0,1978.0,6.0,21.0,,,,2.0,0.0,,,ITALY,,"EASTERN ITALY, ADRIATIC SEA",42.0,16.0,50.0,0.6,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2108.0,1978.0,7.0,23.0,14.0,42.0,36.9,3.0,1.0,17.0,7.4,TAIWAN,,TAIWAN,22.282,121.512,84.0,0.05,,-3.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
4277.0,1978.0,8.0,14.0,14.0,17.0,50.4,4.0,1.0,30.0,4.4,SPAIN,,CADIZ,36.37,-6.98,73.0,0.12,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2109.0,1978.0,11.0,29.0,19.0,52.0,47.6,2.0,1.0,18.0,7.8,MEXICO,,MEXICO,16.01,-96.591,88.0,1.5,,0.6,,,,,,,,,,,,,,,9.0,1.0,,,,3.0,,2.0,,,,
2110.0,1979.0,2.0,20.0,6.0,32.0,32.2,4.0,1.0,10.0,6.4,JAPAN,,"IWATE, JAPAN",40.232,143.703,85.0,0.12,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2111.0,1979.0,2.0,28.0,21.0,27.0,8.1,4.0,3.0,15.0,7.5,USA,AK,"SE. ALASKA, AK",60.691,-141.671,87.0,0.15,,-1.7,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2112.0,1979.0,3.0,14.0,11.0,7.0,16.3,4.0,1.0,49.0,7.6,MEXICO,,S. MEXICO,17.813,-101.276,88.0,1.3,,-3.3,,,,,,,,,,,,,,,5.0,1.0,,,35.0,1.0,30.0,4.0,200.0,3.0,,
2113.0,1979.0,4.0,15.0,6.0,19.0,44.1,4.0,1.0,10.0,6.9,MONTENEGRO,,MONTENEGRO,42.096,19.209,50.0,0.6,,,1.0,,,,,,,,,1.0,,,,,131.0,3.0,,,1001.0,4.0,2700.0,4.0,,4.0,,
2115.0,1979.0,7.0,18.0,,,,4.0,8.0,,,INDONESIA,,LOMBLEN ISLAND [LEMBATA],-8.6,123.5,60.0,9.0,,,,,1239.0,4.0,32.0,1.0,,,,3.0,,3.0,,,1239.0,4.0,,,32.0,1.0,,3.0,,3.0,,
2119.0,1979.0,9.0,12.0,5.0,17.0,51.4,4.0,1.0,5.0,7.9,INDONESIA,,IRIAN JAYA,-1.679,136.04,83.0,2.0,,1.0,,,100.0,2.0,,,,,,2.0,400.0,2.0,,,115.0,3.0,,,,3.0,,3.0,1000.0,3.0,,
4246.0,1979.0,10.0,6.0,,,,4.0,8.0,,,NORWAY,,NORTHERN NORWAY,65.117,12.333,73.0,2.0,,,3.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
2120.0,1979.0,10.0,16.0,13.0,57.0,,4.0,8.0,,,FRANCE,,FRENCH RIVIERA (LIGURIAN SEA),43.7,7.25,50.0,10.0,,1.6,,,9.0,1.0,,,,,,1.0,,,,2.0,9.0,1.0,,,,,,1.0,,,,2.0
2122.0,1979.0,12.0,12.0,7.0,59.0,3.3,4.0,1.0,24.0,7.7,COLOMBIA,,"COLOMBIA: OFF SHORE, PACIFIC OCEAN",1.598,-79.358,89.0,6.0,,2.3,2.5,,600.0,3.0,20000.0,4.0,,,8.0,3.0,10000.0,4.0,,,600.0,3.0,,,20000.0,4.0,8.0,3.0,10000.0,4.0,,
2123.0,1980.0,2.0,23.0,5.0,51.0,3.2,4.0,1.0,44.0,7.0,RUSSIA,,S. KURIL ISLANDS,43.53,146.753,86.0,0.16,,-0.7,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
3018.0,1980.0,5.0,18.0,,,,0.0,6.0,,,USA,WA,WASHINGTON,46.2,-122.18,88.0,250.0,,,,,,,,,,,,,,,,,61.0,2.0,,,,,,,,,,
2124.0,1980.0,6.0,29.0,7.0,20.0,5.5,4.0,1.0,15.0,6.2,JAPAN,,HONSHU ISLAND,34.808,139.181,85.0,0.56,,-0.7,,,,,,,,,,,,,,,,,,,7.0,1.0,,2.0,,,,
2125.0,1980.0,7.0,17.0,19.0,42.0,23.2,4.0,1.0,33.0,7.9,SOLOMON ISLANDS,,SOLOMON ISLANDS,-12.525,165.916,82.0,0.14,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2916.0,1980.0,10.0,10.0,12.0,25.0,23.5,4.0,3.0,10.0,7.7,ALGERIA,,EL ASNAM,36.195,1.354,50.0,0.7,,,2.0,,,,,,,,,,,,,,5000.0,4.0,,,9000.0,4.0,5200.0,4.0,250000.0,4.0,,
2126.0,1981.0,1.0,18.0,18.0,17.0,24.4,4.0,1.0,,6.9,JAPAN,,E. HONSHU ISLAND,38.64,142.75,85.0,0.37,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2128.0,1981.0,2.0,24.0,20.0,53.0,38.4,4.0,1.0,33.0,6.7,GREECE,,ATHENS-EASTERN GULF OF CORINTH,38.222,22.934,50.0,0.3,,,3.0,,,,,,,,,,,,,,22.0,1.0,,,400.0,3.0,812.0,4.0,8000.0,4.0,,
5417.0,1981.0,3.0,4.0,21.0,58.0,5.9,3.0,1.0,29.0,6.4,GREECE,,GULF OF CORINTH,38.209,23.288,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129.0,1981.0,5.0,11.0,7.0,10.0,,2.0,8.0,,,SOUTH AFRICA,,AGULHAS BANK,-35.616,20.267,70.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130.0,1981.0,5.0,25.0,5.0,25.0,14.4,4.0,1.0,33.0,7.6,NEW ZEALAND,,NEW ZEALAND,-48.786,164.357,81.0,0.3,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2131.0,1981.0,9.0,1.0,9.0,29.0,31.5,4.0,1.0,25.0,7.7,SAMOA,,SAMOA ISLANDS,-14.96,-173.085,81.0,1.0,,-3.3,-2.0,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,1.0,,
2132.0,1981.0,10.0,25.0,3.0,22.0,15.5,4.0,1.0,28.0,7.3,MEXICO,,MEXICO,18.084,-102.084,88.0,0.09,,,,,,,,,,,,,,,,,9.0,1.0,,,,,,3.0,,,,
2589.0,1982.0,1.0,11.0,6.0,10.0,6.4,2.0,1.0,46.0,7.1,PHILIPPINES,,PHILIPPINES,13.752,124.358,84.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134.0,1982.0,2.0,24.0,4.0,22.0,40.3,2.0,1.0,52.0,5.4,INDONESIA,,JAVA TRENCH,4.374,97.755,60.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343.0,1982.0,3.0,11.0,10.0,32.0,27.1,1.0,1.0,33.0,6.6,INDONESIA,,SUMBAWA ISLAND,-9.265,118.479,60.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135.0,1982.0,3.0,21.0,2.0,32.0,7.7,4.0,1.0,44.0,6.9,JAPAN,,HOKKAIDO ISLAND,42.158,142.361,85.0,1.3,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2136.0,1982.0,7.0,23.0,14.0,23.0,53.5,4.0,1.0,37.0,7.2,JAPAN,,"IBARAKI, JAPAN",36.194,141.702,85.0,0.4,,-1.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2137.0,1982.0,12.0,19.0,17.0,43.0,54.8,4.0,1.0,33.0,7.5,TONGA,,KERMADEC ISLANDS,-24.13300000000001,-175.864,81.0,0.2,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2139.0,1982.0,12.0,28.0,6.0,37.0,42.5,4.0,1.0,22.0,6.4,JAPAN,,S. OF HONSHU ISLAND,33.826,139.434,85.0,0.19,,-1.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2140.0,1983.0,3.0,12.0,1.0,36.0,35.8,4.0,1.0,17.0,6.9,INDONESIA,,BANDA SEA,-4.056,127.924,83.0,3.0,,1.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2141.0,1983.0,3.0,18.0,9.0,5.0,50.0,4.0,1.0,89.0,7.9,PAPUA NEW GUINEA,,NEW BRITAIN,-4.883,153.58100000000005,82.0,0.3,,-1.7,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
2142.0,1983.0,5.0,26.0,2.0,59.0,59.6,4.0,1.0,24.0,7.8,JAPAN,,"NOSHIRO, JAPAN",40.462,139.102,85.0,14.93,,3.9,2.0,,100.0,2.0,324.0,3.0,,,800.0,4.0,3513.0,4.0,,,104.0,3.0,,,324.0,3.0,800.0,4.0,3513.0,4.0,,
2144.0,1983.0,6.0,9.0,12.0,49.0,3.8,4.0,1.0,26.0,5.9,JAPAN,,"NOSHIRO, JAPAN",40.249,138.94799999999998,85.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.0,1983.0,6.0,21.0,6.0,25.0,27.3,4.0,1.0,10.0,6.9,JAPAN,,N. HONSHU ISLAND,41.346,139.099,85.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2147.0,1983.0,8.0,17.0,10.0,55.0,54.1,4.0,1.0,63.0,7.1,RUSSIA,,"KAMCHATKA BAY, RUSSIA",55.867,161.287,86.0,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2148.0,1983.0,8.0,17.0,12.0,17.0,56.0,4.0,1.0,29.0,6.6,PHILIPPINES,,LUZON ISLAND,18.231,120.86,84.0,0.1,,,,,,,,,,,,,,,,,16.0,1.0,,,47.0,1.0,,2.0,,3.0,,
4248.0,1983.0,8.0,18.0,9.0,,,4.0,8.0,,,NORWAY,,WESTERN NORWAY,61.233,7.717,73.0,7.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2149.0,1983.0,10.0,4.0,18.0,52.0,13.3,4.0,1.0,15.0,7.7,CHILE,,NORTHERN CHILE,-26.535,-70.563,89.0,0.2,,-2.3,0.2,,,,,,,,,,,,,,5.0,1.0,,,12.0,1.0,1.0,2.0,40.0,1.0,,
2150.0,1983.0,11.0,30.0,17.0,46.0,0.6,4.0,1.0,10.0,7.7,UK TERRITORY,,CHAGOS ARCHIPELAGO REGION,-6.852,72.11,60.0,1.5,,-1.3,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2151.0,1984.0,1.0,8.0,15.0,24.0,13.5,1.0,1.0,33.0,6.8,INDONESIA,,SULAWESI,-2.823,118.806,83.0,0.1,,,,,,,,,,,,,,,,,2.0,1.0,,,23.0,1.0,,,,,,
2153.0,1984.0,3.0,24.0,9.0,44.0,2.6,4.0,1.0,44.0,7.2,RUSSIA,,S. KURIL ISLANDS,44.117,148.192,86.0,0.2,,-2.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2154.0,1984.0,6.0,13.0,2.0,29.0,25.3,4.0,1.0,41.0,5.5,JAPAN,,"TORI SHIMA, OKINAWA",31.448,140.036,85.0,0.5,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2155.0,1984.0,8.0,6.0,19.0,6.0,38.3,4.0,1.0,46.0,7.0,JAPAN,,"KYUSHU, JAPAN",32.386,131.945,85.0,0.2,,-2.3,,,,,,,,,,,,,,,,,,,9.0,1.0,,,,,,
2156.0,1984.0,9.0,18.0,17.0,2.0,44.3,4.0,1.0,48.0,6.9,JAPAN,,HONSHU ISLAND,34.006,141.5,85.0,0.13,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2157.0,1984.0,12.0,28.0,10.0,37.0,53.7,4.0,1.0,33.0,6.8,RUSSIA,,KAMCHATKA,56.194,163.46,86.0,0.2,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2158.0,1985.0,3.0,3.0,22.0,47.0,9.5,4.0,1.0,33.0,8.0,CHILE,,CENTRAL CHILE,-33.132,-71.708,89.0,3.5,,1.6,,,,,,,,,,,,,,,180.0,3.0,,,2575.0,4.0,1500.0,4.0,,4.0,,
2159.0,1985.0,3.0,16.0,14.0,54.0,0.7,4.0,1.0,13.0,6.4,GUADELOUPE (FRENCH TERRITORY),,GUADELOUPE,17.012999999999998,-62.448,74.0,0.12,,-3.3,,,,,,,,,,,,,,,,,,,6.0,1.0,,2.0,,,,
2160.0,1985.0,4.0,13.0,1.0,6.0,0.1,2.0,1.0,99.0,6.2,INDONESIA,,BALI ISLAND,-9.245,114.185,60.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161.0,1985.0,7.0,3.0,4.0,36.0,51.7,2.0,3.0,46.0,7.3,PAPUA NEW GUINEA,,NEW IRELAND,-4.439,152.828,82.0,1.3,,0.4,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,
2162.0,1985.0,9.0,19.0,13.0,17.0,47.3,4.0,1.0,28.0,8.0,MEXICO,,MEXICO,18.19,-102.533,88.0,3.0,,1.6,,,,,,,,,,1.0,,,,,9500.0,4.0,,,30000.0,4.0,4000.0,4.0,,4.0,,
2163.0,1985.0,9.0,21.0,1.0,37.0,13.4,4.0,1.0,31.0,7.6,MEXICO,,MEXICO,17.802,-101.647,88.0,1.2,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2164.0,1986.0,5.0,7.0,22.0,47.0,10.8,4.0,1.0,31.0,8.0,USA,AK,"ANDREANOF ISLANDS, AK",51.52,-174.77599999999995,87.0,0.9,,-0.1,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0
2166.0,1986.0,10.0,20.0,6.0,46.0,9.9,4.0,1.0,29.0,7.8,NEW ZEALAND,,KERMADEC ISLANDS,-28.117,-176.36700000000005,81.0,0.22,,-2.18,,,,,,,,,,,,,,,,,,,,,,,,,,
3507.0,1986.0,11.0,14.0,21.0,20.0,10.5,4.0,1.0,34.0,7.8,TAIWAN,,TAIWAN,23.901,121.574,84.0,0.3,,,,,,,,,,,,,,,,,15.0,1.0,,,44.0,1.0,,1.0,,,,
2167.0,1987.0,2.0,6.0,13.0,16.0,17.8,4.0,1.0,48.0,6.7,JAPAN,,E. HONSHU ISLAND,36.988,141.689,85.0,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2168.0,1987.0,2.0,8.0,18.0,33.0,58.3,4.0,1.0,55.0,7.4,PAPUA NEW GUINEA,,SOLOMON SEA,-6.087999999999999,147.689,82.0,1.5,,1.0,,,,,,,,,,,,,,,3.0,1.0,,,,,2.625,2.0,,3.0,,
4237.0,1987.0,2.0,21.0,7.0,40.0,,4.0,8.0,,,NORWAY,,WESTERN NORWAY,62.2,6.65,73.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2169.0,1987.0,3.0,5.0,9.0,17.0,5.2,4.0,1.0,62.0,7.6,CHILE,,NORTHERN CHILE,-24.388,-70.161,89.0,0.2,,-2.3,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,
2170.0,1987.0,3.0,18.0,3.0,36.0,30.3,4.0,1.0,54.0,6.7,JAPAN,,KYUSHU ISLAND,32.034,131.83700000000002,85.0,0.04,,-3.3,,,,,,,,,,,,,,,2.0,1.0,,,5.0,1.0,,2.0,,,,
2171.0,1987.0,3.0,24.0,12.0,49.0,47.0,4.0,1.0,23.0,5.1,JAPAN,,HONSHU ISLAND,37.447,137.865,85.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172.0,1987.0,6.0,18.0,14.0,3.0,16.7,1.0,1.0,75.0,6.3,SOLOMON ISLANDS,,SOLOMON ISLANDS,-10.717,162.33,82.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173.0,1987.0,7.0,6.0,2.0,49.0,42.7,3.0,1.0,48.0,6.7,VANUATU,,VANUATU ISLANDS,-14.074000000000002,167.828,82.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174.0,1987.0,10.0,6.0,4.0,19.0,6.0,4.0,1.0,16.0,7.3,TONGA,,TONGA ISLANDS,-17.94,-172.225,81.0,0.25,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2175.0,1987.0,10.0,12.0,13.0,57.0,4.7,4.0,1.0,25.0,7.0,PAPUA NEW GUINEA,,SOLOMON SEA,-7.2879999999999985,154.371,82.0,0.1,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2176.0,1987.0,10.0,16.0,20.0,48.0,1.6,4.0,1.0,48.0,7.4,PAPUA NEW GUINEA,,SOLOMON SEA,-6.266,149.06,82.0,0.1,,-3.3,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,
2177.0,1987.0,11.0,17.0,8.0,46.0,53.3,4.0,1.0,10.0,7.2,USA,AK,"GULF OF ALASKA, AK",58.58600000000001,-143.27,87.0,0.06,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2178.0,1987.0,11.0,26.0,1.0,43.0,14.0,-1.0,1.0,33.0,6.6,INDONESIA,,TIMOR SEA,-8.247,124.155,60.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179.0,1987.0,11.0,30.0,19.0,23.0,19.5,4.0,1.0,10.0,7.9,USA,AK,"GULF OF ALASKA, AK",58.679,-142.786,87.0,0.43,,-1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2180.0,1988.0,2.0,5.0,14.0,1.0,2.7,4.0,1.0,37.0,7.2,CHILE,,NORTHERN CHILE,-24.753,-70.433,89.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181.0,1988.0,3.0,6.0,22.0,35.0,36.9,4.0,1.0,15.0,7.8,USA,AK,"GULF OF ALASKA, AK",57.262,-142.747,87.0,0.19,,-2.3,,,,,,,,,,,,,,,,,,,,,0.005,1.0,,,,
2591.0,1988.0,4.0,20.0,5.0,30.0,,4.0,8.0,,,ITALY,,"LA FOSSA VOLCANO, VULCANO IS.",38.4,14.967,50.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182.0,1988.0,6.0,24.0,2.0,6.0,26.3,4.0,1.0,53.0,5.4,PHILIPPINES,,NORTH OF LUZON ISLAND,18.606,121.013,84.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183.0,1988.0,7.0,5.0,20.0,32.0,7.2,4.0,1.0,53.0,6.8,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,-5.964,148.78,82.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184.0,1988.0,8.0,10.0,4.0,38.0,29.2,4.0,1.0,36.0,7.6,SOLOMON ISLANDS,,SOLOMON ISLANDS,-10.258,160.89600000000004,82.0,0.09,,-3.3,,,1.0,1.0,,,,,,1.0,100.0,1.0,,,1.0,1.0,,,,,,1.0,100.0,2.0,,
2185.0,1989.0,5.0,23.0,10.0,54.0,46.3,4.0,1.0,10.0,8.1,AUSTRALIA,,MACQUARIE ISLAND,-52.341,160.56799999999996,81.0,0.1,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
